Date,Username,User tag,Content,Mentions,link
"2024-08-13,12:57:33",0_gf,#0,وش نشري,,
"2024-08-13,12:57:52",algerianboiiiwlid7awmawmrbb,#0,"# ""YAWEDI YDK FI زBI W زBI FI YDK""
-Sun Tzu",,
"2024-08-13,12:58:27",abdulrazzaq0639,#0,جماعة كاين وحد نق، ش صبح عليا وهو يرسل هنتاي,,
"2024-08-13,12:58:37",kora.___.san,#0,Same,abdulrazzaq0639#0,
"2024-08-13,12:58:38",abdulrazzaq0639,#0,مي منفولوش اسمه,,
"2024-08-13,12:58:40",algerianboiiiwlid7awmawmrbb,#0,ablockilo rbo,abdulrazzaq0639#0,
"2024-08-13,12:58:50",kora.___.san,#0,و كاين وخداخر صبح بصوالح تاع بيدوفبل,,
"2024-08-13,12:58:57",abdulrazzaq0639,#0,هو رئيس سيرفر,algerianboiiiwlid7awmawmrbb#0,
"2024-08-13,12:59:12",abdulrazzaq0639,#0,معندناش زهر,kora.___.san#0,
"2024-08-13,12:59:30",abdulrazzaq0639,#0,ناس رخاس بزاف هادو ليام<:Dead_inside:1150410964659863592>,,
"2024-08-13,12:59:39",0_gf,#0,,algerianboiiiwlid7awmawmrbb#0,https://cdn.discordapp.com/attachments/1227367017661595708/1272887292679159881/image.png?ex=672dfd2b&is=672cabab&hm=8318cece556712ff14bb50e19248f4c571f2a08a228022a380cb856ffdbf4ef9&
"2024-08-13,12:59:39",kora.___.san,#0,واه رسل غي تصاوير مرسله لي فيديو <:emoji_102:1191547661355065454>,abdulrazzaq0639#0,
"2024-08-13,12:59:42",yanabbbb,#0,الله غالب,abdulrazzaq0639#0,
"2024-08-13,12:59:42",0_gf,#0,ig thats rnoph,,
"2024-08-13,12:59:44",0_gf,#0,e,,
"2024-08-13,12:59:58",abdulrazzaq0639,#0,<:Dead_inside:1150410964659863592>,yanabbbb#0,
"2024-08-13,13:00:09",kora.___.san,#0,بادبوي,0_gf#0,
"2024-08-13,13:00:25",algerianboiiiwlid7awmawmrbb,#0,yakho ghmelt bdak status 😂,0_gf#0,
"2024-08-13,13:00:27",abdulrazzaq0639,#0,<:emoji_104:1191547769664573450>,kora.___.san#0,
"2024-08-13,13:00:29",abdouma_chiko,#0,سلام,,
"2024-08-13,13:00:33",algerianboiiiwlid7awmawmrbb,#0,ni fi chhr wana mkhlih,,
"2024-08-13,13:00:37",kora.___.san,#0,و عليكم سلام,abdouma_chiko#0,
"2024-08-13,13:00:49",yanabbbb,#0,يدك فيه وعليكم سلام,abdouma_chiko#0,
"2024-08-13,13:01:35",m3d.com,#0,,,
"2024-08-13,13:01:48",algerianboiiiwlid7awmawmrbb,#0,Kayna,m3d.com#0,
"2024-08-13,13:01:53",abdulrazzaq0639,#0,نيشان ويدك فيه,yanabbbb#0,
"2024-08-13,13:02:15",algerianboiiiwlid7awmawmrbb,#0,يعطيك الصحة يدك فيه,abdulrazzaq0639#0,
"2024-08-13,13:02:15",yanabbbb,#0,حتى انا صابتني لعدوا,abdulrazzaq0639#0,
"2024-08-13,13:02:16",m3d.com,#0,"عندي صاحبي سطايفي حياتي نعايرو بالجزرة حاب معايرة جديدة يخو
ساعدونا",,
"2024-08-13,13:02:23",0.xk,#0,ولاد صغار,0_gf#0,
"2024-08-13,13:02:24",abdulrazzaq0639,#0,شات راه ميت علابالكم جبدولنا موضوع نهدرو,,
"2024-08-13,13:02:25",0_gf,#0,,,https://cdn.discordapp.com/attachments/1227367017661595708/1272887987243454565/image.png?ex=672dfdd1&is=672cac51&hm=d70796dbf0897766d7d26a5333b49cff57a4ac31f4fc56b0de351f6f5eb47c0c&
"2024-08-13,13:02:25",0_gf,#0,balls,,
"2024-08-13,13:02:32",abdulrazzaq0639,#0,تاع سراق لبنات,yanabbbb#0,
"2024-08-13,13:02:42",yanabbbb,#0,Yes,abdulrazzaq0639#0,
"2024-08-13,13:02:54",0.xk,#0,ياخو خطرة دارت فيديو دخل في مشطة,m3d.com#0,
"2024-08-13,13:03:09",0_gf,#0,بلع نتا ن_ش_,abdulrazzaq0639#0,
"2024-08-13,13:03:15",0_gf,#0,ن قش,,
"2024-08-13,13:04:41",0_gf,#0,نقتلك بيه,,
"2024-08-13,13:04:45",m3d.com,#0,عندها الحق تجيبها و اذا حكتها تحكها,0.xk#0,
"2024-08-13,13:04:50",0_gf,#0,نديرلك الرغوة في فمك,,
"2024-08-13,13:04:51",m3d.com,#0,<:hmm:1144061148958826556>,,
"2024-08-13,13:04:54",yanabbbb,#0,<@1180425486720041032> هو سراق لبنات ؟,0_gf#0,
"2024-08-13,13:05:08",0_gf,#0,انا منسرقش,,
"2024-08-13,13:05:14",0_gf,#0,انا ن_يك_,,
"2024-08-13,13:05:19",0_gf,#0,<:tadcarlfachero36:1152016084430487552>,,
"2024-08-13,13:05:35",yanabbbb,#0,غلطنا,0_gf#0,
"2024-08-13,13:05:47",abdulrazzaq0639,#0,طنة غلباتني لبارح كنت نهدر معاه غعد يرسلي هنتاي وبونو,yanabbbb#0,
"2024-08-13,13:05:47",abdulrazzaq0639,#0,نتا تعطي,,
"2024-08-13,13:06:01",abdulrazzaq0639,#0,خذاك رخيس متهدرش معاه يطيح بلا سبة ربي يشافيه ويهديه,yanabbbb#0,
"2024-08-13,13:06:17",yanabbbb,#0,خلاص,abdulrazzaq0639#0,
"2024-08-13,13:06:30",0_gf,#0,,abdulrazzaq0639#0,
"2024-08-13,13:06:31",abdulrazzaq0639,#0,<:gigachad:1150419236989186078>,yanabbbb#0,
"2024-08-13,13:06:34",0_gf,#0,يكذب فل وجه,,
"2024-08-13,13:06:41",abdulrazzaq0639,#0,واه 😂,0_gf#0,
"2024-08-13,13:06:42",yanabbbb,#0,<:gigachad:1150419236989186078>,abdulrazzaq0639#0,
"2024-08-13,13:06:49",0_gf,#0,واحد بعثهولوا فل بريفي,yanabbbb#0,
"2024-08-13,13:06:55",0_gf,#0,كي تخلع راه عاقل,,
"2024-08-13,13:07:03",0_gf,#0,مي هو ن_ش_,,
"2024-08-13,13:07:16",yanabbbb,#0,خلاص,0_gf#0,
"2024-08-13,13:08:14",yanabbbb,#0,شكون هو ن،قش,,
"2024-08-13,13:08:31",abdulrazzaq0639,#0,مكاش,yanabbbb#0,
"2024-08-13,13:09:02",yanabbbb,#0,<:gigachad:1150419236989186078>,abdulrazzaq0639#0,
"2024-08-13,13:09:04",demon_slayer_tanjiro_kamado,#0,وي,,
"2024-08-13,13:09:11",abdulrazzaq0639,#0,نتا رخيصصصص,,
"2024-08-13,13:09:17",abdulrazzaq0639,#0,خذا نق، ش,demon_slayer_tanjiro_kamado#0,
"2024-08-13,13:09:26",abdulrazzaq0639,#0,صبح عليا بالبورنو,,
"2024-08-13,13:09:28",demon_slayer_tanjiro_kamado,#0,مالك,abdulrazzaq0639#0,
"2024-08-13,13:09:35",abdulrazzaq0639,#0,بورنوو,demon_slayer_tanjiro_kamado#0,
"2024-08-13,13:09:38",demon_slayer_tanjiro_kamado,#0,انا ؟,abdulrazzaq0639#0,
"2024-08-13,13:09:40",abdouma_chiko,#0,مرحبا بكم في سيرفر الياهود <:emoji_107:1191548658336940132>,,
"2024-08-13,13:09:40",yanabbbb,#0,مالا نتا ن،قش,demon_slayer_tanjiro_kamado#0,
"2024-08-13,13:09:53",abdulrazzaq0639,#0,لا انا,demon_slayer_tanjiro_kamado#0,
"2024-08-13,13:09:58",abdulrazzaq0639,#0,واههه,yanabbbb#0,
"2024-08-13,13:10:10",abdulrazzaq0639,#0,ويدك فيه,,
"2024-08-13,13:10:10",demon_slayer_tanjiro_kamado,#0,يا الز ب ي  فهموني وش راه صاري,,
"2024-08-13,13:10:19",yanabbbb,#0,ادخل ادخل سيرفور مش تاعك,abdouma_chiko#0,
"2024-08-13,13:10:29",0_gf,#0,<@1210334819569897552>,abdulrazzaq0639#0、yanabbbb#0,
"2024-08-13,13:10:31",abdulrazzaq0639,#0,نتا رسلة بورنو وهنتاي صباح,,
"2024-08-13,13:10:43",abdouma_chiko,#0,انا خو المرة <:emoji_89:1188671634509398046>,yanabbbb#0,
"2024-08-13,13:10:45",demon_slayer_tanjiro_kamado,#0,انت صريح بزاف,0_gf#0,
"2024-08-13,13:10:56",0_gf,#0,الكذب حرام,demon_slayer_tanjiro_kamado#0,
"2024-08-13,13:10:57",abdulrazzaq0639,#0,ملور 😂,demon_slayer_tanjiro_kamado#0,
"2024-08-13,13:11:06",0_gf,#0,نضحكوا ؟,abdulrazzaq0639#0,
"2024-08-13,13:11:08",demon_slayer_tanjiro_kamado,#0,شا درت ما رسلت لقاعك والو,abdulrazzaq0639#0,
"2024-08-13,13:11:21",abdulrazzaq0639,#0,هوما واه نتا عط، ي,demon_slayer_tanjiro_kamado#0,
"2024-08-13,13:11:34",demon_slayer_tanjiro_kamado,#0,راك مريض ؟,abdulrazzaq0639#0,
"2024-08-13,13:11:39",demon_slayer_tanjiro_kamado,#0,من ترمتك,,
"2024-08-13,13:11:47",abdulrazzaq0639,#0,لا علا زاوج,demon_slayer_tanjiro_kamado#0,
"2024-08-13,13:11:50",abdulrazzaq0639,#0,سموك,,
"2024-08-13,13:11:57",0_gf,#0,,,https://cdn.discordapp.com/attachments/1227367017661595708/1272890385726963864/Screenshot_-.png?ex=672e000d&is=672cae8d&hm=e5a487f9560322591b2171e941d9e6ebf83c5ea4d9335f603009d93959a320b3&
"2024-08-13,13:12:02",yanabbbb,#0,اسكت@<@1210334819569897552> ماهو ن،قش,abdulrazzaq0639#0,
"2024-08-13,13:12:03",demon_slayer_tanjiro_kamado,#0,<@1210334819569897552> فهمني وش راه صاري يا راس الطوطة,abdulrazzaq0639#0,
"2024-08-13,13:12:22",demon_slayer_tanjiro_kamado,#0,و لا نسرقلك ترمتك,,
"2024-08-13,13:12:25",abdulrazzaq0639,#0,ني، ك وقع,demon_slayer_tanjiro_kamado#0,
"2024-08-13,13:12:36",abdouma_chiko,#0,وعلاه متدخلوش فويس شات ديركت,,
"2024-08-13,13:12:39",demon_slayer_tanjiro_kamado,#0,وين سيرفر تاعي ؟,abdulrazzaq0639#0,
"2024-08-13,13:12:53",abdulrazzaq0639,#0,واه,demon_slayer_tanjiro_kamado#0,
"2024-08-13,13:13:05",demon_slayer_tanjiro_kamado,#0,اتشو دخل سيرفر تاعي,abdulrazzaq0639#0,
"2024-08-13,13:13:12",yanabbbb,#0,اسكت<@1210334819569897552> ماهوش ن،قش,0_gf#0、abdulrazzaq0639#0,
"2024-08-13,13:13:14",abdulrazzaq0639,#0,هتلر حرق حتشون تاع مليتر ونا، ك ريكاردو,demon_slayer_tanjiro_kamado#0,
"2024-08-13,13:13:29",demon_slayer_tanjiro_kamado,#0,مراهق ؟ وش صراله ؟,abdulrazzaq0639#0,
"2024-08-13,13:13:30",abdulrazzaq0639,#0,هتلر عكاوه ايزم بزاففف,,
"2024-08-13,13:14:04",abdulrazzaq0639,#0,دم خرج من زكه انا قلت لهتر يدرلهم هاك لاخاطش مبغاوش يبنيطو,demon_slayer_tanjiro_kamado#0,
"2024-08-13,13:14:56",yanabbbb,#0,و دركا وين راهم,abdulrazzaq0639#0,
"2024-08-13,13:14:57",abdulrazzaq0639,#0,<:Dead_inside:1150410964659863592>,,
"2024-08-13,13:15:23",demon_slayer_tanjiro_kamado,#0,في الزكك,yanabbbb#0,
"2024-08-13,13:15:29",abdulrazzaq0639,#0,ملتر ؤاه في سبيطار تاع هوملاندر مراهق معا حليب افروي,yanabbbb#0,
"2024-08-13,13:16:32",rayer43,#0,يا العطاy تهدر عليا,abdulrazzaq0639#0,
"2024-08-13,13:16:37",abdulrazzaq0639,#0,واه,rayer43#0,
"2024-08-13,13:16:45",abdulrazzaq0639,#0,مامتش الحمدلله,,
"2024-08-13,13:16:48",yanabbbb,#0,اسكت نتا معا صباح ربي تبعت فالبورنو,demon_slayer_tanjiro_kamado#0,
"2024-08-13,13:16:58",demon_slayer_tanjiro_kamado,#0,وين نبعثه ؟,yanabbbb#0,
"2024-08-13,13:16:59",abdulrazzaq0639,#0,😂,yanabbbb#0,
"2024-08-13,13:17:06",abdulrazzaq0639,#0,في سيرفر تاعك,demon_slayer_tanjiro_kamado#0,
"2024-08-13,13:17:17",rayer43,#0,يا وحد العطاy,abdulrazzaq0639#0,
"2024-08-13,13:17:30",abdulrazzaq0639,#0,نتا مبغيتش تبنيط,rayer43#0,
"2024-08-13,13:17:44",rayer43,#0,وي,abdulrazzaq0639#0,
"2024-08-13,13:17:45",demon_slayer_tanjiro_kamado,#0,ايه باش الناس ما تكرهش كل 4 سوايع نبعث فيديو و تصاور,abdulrazzaq0639#0,
"2024-08-13,13:17:48",abdulrazzaq0639,#0,بنيططط <:Dead_inside:1150410964659863592>,,
"2024-08-13,13:17:58",rayer43,#0,ولا تجيني للدار ثاني تمصو؟,abdulrazzaq0639#0,
"2024-08-13,13:17:58",demon_slayer_tanjiro_kamado,#0,زعيم,rayer43#0,
"2024-08-13,13:18:02",abdulrazzaq0639,#0,ماشي صباح,demon_slayer_tanjiro_kamado#0,
"2024-08-13,13:18:11",demon_slayer_tanjiro_kamado,#0,المهم في اي وقت,abdulrazzaq0639#0,
"2024-08-13,13:18:18",abdulrazzaq0639,#0,تلعبلي بيه انا ملتر صوتنا عليك,rayer43#0,
"2024-08-13,13:18:33",rayer43,#0,يا لشكوبي برك بيا محبيتش نبنيط,abdulrazzaq0639#0,
"2024-08-13,13:18:35",abdulrazzaq0639,#0,نتا تبنيط في اي وقت ماشي حنا,demon_slayer_tanjiro_kamado#0,
"2024-08-13,13:18:45",rayer43,#0,و فوقها عندي الحق بيا محبيتش نبنيط,,
"2024-08-13,13:18:48",0_gf,#0,انا كي كنت بل نيترو نتوما مكنتوش تعرفوا ديسكورد,,https://cdn.discordapp.com/attachments/1227367017661595708/1272892109749223527/profile.png?ex=672e01a8&is=672cb028&hm=d9f534a6f5ebbe562f259120fc379e790a89163ff4a4755b3917c96a33cf18e2&
"2024-08-13,13:18:55",demon_slayer_tanjiro_kamado,#0,انا حاب نحبس باش يبقالي هرمون الرجولة,abdulrazzaq0639#0,
"2024-08-13,13:18:57",demon_slayer_tanjiro_kamado,#0,<:gigachad:1150419236989186078>,,
"2024-08-13,13:18:59",abdulrazzaq0639,#0,بميط نقول لهتلر يني،  كك من جديد,rayer43#0,
"2024-08-13,13:19:21",rayer43,#0,و فوقها هذا القط هتلر و حبس تبنيط,abdulrazzaq0639#0,
"2024-08-13,13:19:23",abdulrazzaq0639,#0,لا يزد هرمون رجولة كي تدخل في سيرفر هنتاي <:gigachad:1150419236989186078>,demon_slayer_tanjiro_kamado#0,
"2024-08-13,13:19:30",rayer43,#0,اقعد ضرك كي الق7بة,,
"2024-08-13,13:19:37",rayer43,#0,تقعد برك تقولي بنيط,,
"2024-08-13,13:19:37",abdulrazzaq0639,#0,مسكين<:juan:1150418197581922344>,rayer43#0,
"2024-08-13,13:19:50",abdulrazzaq0639,#0,ميلتر راه بينيط<:juan:1150418197581922344>,rayer43#0,
"2024-08-13,13:19:58",rayer43,#0,أيا بصحتو,abdulrazzaq0639#0,
"2024-08-13,13:20:05",abdulrazzaq0639,#0,<:juan:1150418197581922344>,rayer43#0,
"2024-08-13,13:20:07",demon_slayer_tanjiro_kamado,#0,<@1081296261182935040> <@1210334819569897552> دخلو سيرفر تاعي في الروم تع الاسئلة اليومية,rayer43#0、abdulrazzaq0639#0,
"2024-08-13,13:20:11",demon_slayer_tanjiro_kamado,#0,<:gigachad:1150419236989186078>,,
"2024-08-13,13:20:15",rayer43,#0,اوكي,demon_slayer_tanjiro_kamado#0,
"2024-08-13,13:20:50",0_gf,#0,توحشت بروفايلي القديم,,https://cdn.discordapp.com/attachments/1227367017661595708/1272892622184251403/profile.png?ex=672e0222&is=672cb0a2&hm=c28e8a2ad328007ded49ecb7cfe5e60550acde2afa4324c7b52de10e32219ab8&
"2024-08-13,13:21:21",demon_slayer_tanjiro_kamado,#0,تاعي ما توحشتهش ؟,0_gf#0,
"2024-08-13,13:21:23",raku_9,#0,2020,0_gf#0,
"2024-08-13,13:21:24",demon_slayer_tanjiro_kamado,#0,<:cum:1152013788653031434>,,
"2024-08-13,13:21:39",0_gf,#0,نن,raku_9#0,
"2024-08-13,13:21:45",raku_9,#0,انا ف ديسكورد من 2018,,
"2024-08-13,13:21:47",0_gf,#0,نخدم بل ديسكورد عنددي 6 ولا 7 سنين,,
"2024-08-13,13:21:54",0_gf,#0,بصح بعت دوك لي كونت,,
"2024-08-13,13:22:02",0_gf,#0,جبت بيهم نيرتو غيفت عام,,
"2024-08-13,13:22:43",abdouma_chiko,#0,شكون لي يحب ذراري سغار <:emoji_89:1188671634509398046>,,
"2024-08-13,13:22:48",.zn3,#0,Lunar client W,0_gf#0,
"2024-08-13,13:22:56",0_gf,#0,,,https://cdn.discordapp.com/attachments/1227367017661595708/1272893149336834080/37b563febc945403.png?ex=672e02a0&is=672cb120&hm=6d5b07a3e3c5c79a7f001c16ef86dd8bf872af9b83faf80add9fa635fb668dfb&
"2024-08-13,13:22:59",yanabbbb,#0,دريك,abdouma_chiko#0,
"2024-08-13,13:23:01",0_gf,#0,كان عندي بروفايلات شابين,,
"2024-08-13,13:23:17",0_gf,#0,,.zn3#0,https://cdn.discordapp.com/attachments/1227367017661595708/1272893240303030356/image.png?ex=672e02b5&is=672cb135&hm=0339bce6c0c5c8443e60a00608f57ab86c87dd35182a20fcd1dd242ffd6e958e&
"2024-08-13,13:23:19",.zn3,#0,ماكانش خير من بروفايلي,0_gf#0,
"2024-08-13,13:23:32",.zn3,#0,Roblox 🗣️🗣️🗣️🔥🔥🔥,0_gf#0,
"2024-08-13,13:23:45",0_gf,#0,digi digi digi oh i been matty the long time ago,.zn3#0,
"2024-08-13,13:23:57",yanabbbb,#0,يحبهم بزاف دريك,abdouma_chiko#0,
"2024-08-13,13:24:07",abdouma_chiko,#0,دريك ولا صامط شبعتو 🤦,yanabbbb#0,
"2024-08-13,13:24:07",0_gf,#0,,,https://cdn.discordapp.com/attachments/1227367017661595708/1272893451121197077/sdfe.png?ex=672e02e7&is=672cb167&hm=9a2bd58435aae933b5a31ec337ef012fcf1dbd041f83617d6aad4ed3868ec738&
"2024-08-13,13:24:23",abdouma_chiko,#0,علبالي,yanabbbb#0,
"2024-08-13,13:24:23",.zn3,#0,Badagadigagadagaoo I'll be marry along time ago 🗣️🗣️🗣️🔥🔥🔥,0_gf#0,
"2024-08-13,13:24:27",yanabbbb,#0,صاحب مستربيست,abdouma_chiko#0,
"2024-08-13,13:24:33",0_gf,#0,<a:HighellalDance:1181984946353615019>,.zn3#0,
"2024-08-13,13:24:51",abdouma_chiko,#0,تان جاز عليا,yanabbbb#0,
"2024-08-13,13:24:52",0_gf,#0,جميع يوتيوبر ماين كرافت كي يوصل مليون مشترك,yanabbbb#0,
"2024-08-13,13:25:02",.zn3,#0,Where did u come from where'd u go dgogago 🗣️🗣️🗣️🗣️🔥🔥🔥,,
"2024-08-13,13:25:08",raku_9,#0,Dr disrespect,,
"2024-08-13,13:25:22",.zn3,#0,ava tyson,,
"2024-08-13,13:25:26",yanabbbb,#0,جارنا<:Dead_inside:1150410964659863592> <:uncannycat:1152013915954352148>,abdouma_chiko#0,
"2024-08-13,13:25:45",abdouma_chiko,#0,مليح جاركم <:crazyvegeta73:1150419224922165291>,yanabbbb#0,
"2024-08-13,13:27:58",0_gf,#0,<a:Duckshaker:1113305863084593262>,,
"2024-08-13,13:29:30",yanabbbb,#0,ِ<:emoji_100:1188676439273381919>,0_gf#0,
"2024-08-13,13:38:03",demon_slayer_tanjiro_kamado,#0,عندك تصاور,abdouma_chiko#0,
"2024-08-13,13:38:09",demon_slayer_tanjiro_kamado,#0,و لا فيديوهات,,
"2024-08-13,13:47:33",2jz.o7,#0,"Gift card play store 5$ 
Region usa 
Llbi3",,https://cdn.discordapp.com/attachments/1227367017661595708/1272899346827841681/Screenshot_2024-08-13-03-20-53-993_com.android.vending.jpg?ex=672e0865&is=672cb6e5&hm=fc424314063a31e89e4d5de5d4d0a3be303a99d81173bed89bdd889d32fc2cd9&
"2024-08-13,13:47:52",0_gf,#0,كحلوش,,
"2024-08-13,13:49:01",vaco4real,#0,<:ChineseMan:1150410495434690630>,,
"2024-08-13,13:53:38",just_miloud,#0,جبتو,,
"2024-08-13,13:55:01",demon_slayer_tanjiro_kamado,#0,وي,,
"2024-08-13,13:55:04",themask0239,#0,<@1142540508183416883>,2jz.o7#0,https://cdn.discordapp.com/attachments/1227367017661595708/1272901237423214656/Video.Guru_20240813_135236084.mp4?ex=672e0a28&is=672cb8a8&hm=d0d71c635d981bb3e64f813b8539f8bd84748b5fb6cf2398e3309264b6d65c01&
"2024-08-13,13:55:05",demon_slayer_tanjiro_kamado,#0,يدكم فيه,,
"2024-08-13,13:55:21",2jz.o7,#0,Wch 7ab tchri,themask0239#0,
"2024-08-13,13:55:38",themask0239,#0,كشما تنعم علينا,2jz.o7#0,
"2024-08-13,13:55:39",themask0239,#0,معاك,,
"2024-08-13,13:55:41",0_gf,#0,,,https://cdn.discordapp.com/attachments/1227367017661595708/1272901391278411827/200.gif?ex=672e0a4d&is=672cb8cd&hm=b4f2aeca342a08775c6d13b78d12a7e3ff737d32d1adc4cf1905d8c015f1a45b&
"2024-08-13,13:55:52",2jz.o7,#0,Ya wdi ana znit ro7i bach njibha,themask0239#0,
"2024-08-13,13:56:15",themask0239,#0,أحححح,2jz.o7#0,
"2024-08-13,13:56:31",demon_slayer_tanjiro_kamado,#0,يدكم فيه,,
"2024-08-13,13:56:33",demon_slayer_tanjiro_kamado,#0,يدكم فيه,,
"2024-08-13,13:56:37",0_gf,#0,<@648531388081111080>,a7_b.#0,https://cdn.discordapp.com/attachments/1227367017661595708/1272901628042674246/Snapinsta.app_video_B640AF09E629E4C9B8DE07A8F179F3A7_video_dashinit.mp4?ex=672e0a85&is=672cb905&hm=9f046abaa4fe54c826e1eb737ec11ceb04ca388c0a65bbfac8c99f1fc8c38e62&
"2024-08-13,13:56:39",themask0239,#0,<@1142540508183416883> تشرب حليب ؟,2jz.o7#0,https://cdn.discordapp.com/attachments/1227367017661595708/1272901637140119612/Picsart_24-08-13_09-37-51-140.jpg?ex=672e0a87&is=672cb907&hm=9990fd0e467002098a301b2f8934ceea75f2ab7eb30987a0e756c234f909dbdd&
"2024-08-13,13:57:05",0_gf,#0,,themask0239#0,https://cdn.discordapp.com/attachments/1227367017661595708/1272901744472359013/Screenshot_2024-08-12_171445.png?ex=672e0aa1&is=672cb921&hm=f18fcbffc13e068372f376239c0ae384052b66cbc0722b9a59045a0cbfec21f7&
"2024-08-13,13:57:58",a7_b.,#0,مازا,,
"2024-08-13,13:58:08",0_gf,#0,خزر الفوق,a7_b.#0,
"2024-08-13,13:58:14",0_gf,#0,مستر سلع جابو عليك,,
"2024-08-13,13:58:17",a7_b.,#0,صراتليش,0_gf#0,
"2024-08-13,13:58:23",a7_b.,#0,صرات للعريان,,
"2024-08-13,13:58:34",0_gf,#0,لي فل فيديو لابس حوايج,,
"2024-08-13,13:59:05",0_gf,#0,,,https://cdn.discordapp.com/attachments/1227367017661595708/1272902247315148811/Snapinsta.app_video_064F02104BAD2FE24EDFAC2D0CA27E8D_video_dashinit.mp4?ex=672e0b19&is=672cb999&hm=a43bd2869a2417fdad62ff7181b4fe9f1d6debaab23efd430ff95969dbbd6669&
"2024-08-13,13:59:08",2jz.o7,#0,Nah ydk fihh,themask0239#0,
"2024-08-13,13:59:34",themask0239,#0,أااا,2jz.o7#0,
"2024-08-13,13:59:36",themask0239,#0,عيب عليك,,
"2024-08-13,13:59:40",themask0239,#0,زنجو,,
"2024-08-13,13:59:50",0_gf,#0,رسلي صدرك,,
"2024-08-13,13:59:53",0_gf,#0,ولا فخاذك,,
"2024-08-13,13:59:57",0_gf,#0,نقبل بيهم لزوج,,
"2024-08-13,14:00:15",themask0239,#0,نن,0_gf#0,
"2024-08-13,14:00:22",themask0239,#0,أسرار,,
"2024-08-13,14:00:25",0_gf,#0,<:hermoneThink:1258434209660534936>,,
"2024-08-13,14:00:34",0_gf,#0,سمى حليب ايفروي مشي من بزازلك ؟,,
"2024-08-13,14:00:40",0_gf,#0,<:bruhcat2:984935431328116747>,,
"2024-08-13,14:00:42",0_gf,#0,ow,,
"2024-08-13,14:00:49",themask0239,#0,منيش مبزل لذيك درجة,0_gf#0,
"2024-08-13,14:01:04",themask0239,#0,يجي من جيهة خلاف,,
"2024-08-13,14:01:23",0_gf,#0,,,https://cdn.discordapp.com/attachments/1227367017661595708/1272902829006262328/i_dont_get_it_._ow.gif?ex=672e0ba3&is=672cba23&hm=8b2f4ef994fa618555b6804d02aab36137e131887de8bb78f688e5dcffd4f750&
